DATA (YYYY-MM-DD),Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",ESTACAO
2019-04-04,1100 UTC,0.0,909.0,909.1,908.7,701.0,23.0,16.9,23.0,20.9,17.6,16.8,78.0,69.0,69.0,34.0,1.8,0.4,A807
2019-04-04,1200 UTC,0.0,908.9,909.2,908.9,1971.1,25.8,16.4,26.0,22.8,17.5,15.7,69.0,54.0,56.0,329.0,4.6,2.2,A807
2019-04-04,1300 UTC,0.0,908.7,909.1,908.7,2596.7,27.3,15.6,27.8,25.8,16.8,14.7,57.0,47.0,49.0,314.0,6.5,3.4,A807
2019-04-04,1400 UTC,0.0,908.2,908.7,908.2,2695.8,28.0,16.0,28.9,27.0,17.0,14.6,51.0,45.0,48.0,334.0,8.4,2.5,A807
2019-04-04,1500 UTC,0.0,908.1,908.3,908.1,2547.8,27.3,15.9,28.1,27.2,16.9,15.1,52.0,46.0,50.0,304.0,7.6,3.5,A807
2019-04-04,1600 UTC,0.0,907.5,908.1,907.5,2367.4,27.6,16.4,28.2,27.2,17.1,15.6,53.0,47.0,51.0,284.0,7.0,3.3,A807
2019-04-04,1700 UTC,0.0,907.1,907.5,907.1,1665.2,27.3,17.3,27.8,27.0,17.5,16.1,55.0,50.0,54.0,312.0,7.3,2.8,A807
2019-04-04,1800 UTC,0.0,907.0,907.2,907.0,1144.4,26.6,17.5,27.4,26.5,17.9,16.9,58.0,54.0,58.0,315.0,7.2,3.6,A807
2019-04-04,1900 UTC,0.0,906.8,907.0,906.7,738.5,26.4,17.3,26.9,26.4,18.0,17.2,59.0,56.0,57.0,324.0,6.8,3.0,A807
2019-04-04,2000 UTC,0.0,907.0,907.2,906.7,250.6,25.5,18.3,26.7,25.4,18.3,17.3,65.0,57.0,65.0,355.0,6.0,2.0,A807
2019-04-04,2100 UTC,0.0,907.3,907.3,907.0,0.4,24.8,18.7,25.5,24.8,18.7,18.2,69.0,64.0,69.0,350.0,5.1,2.3,A807
2019-04-04,2200 UTC,0.0,907.8,907.8,907.3,,24.3,18.8,24.8,24.3,18.8,18.7,71.0,69.0,71.0,352.0,5.6,1.5,A807
2019-04-04,2300 UTC,0.0,908.3,908.3,907.8,,24.0,18.7,24.3,23.9,18.8,18.6,73.0,71.0,72.0,344.0,4.0,1.2,A807
2019-04-05,0000 UTC,0.0,908.5,908.6,908.3,,23.5,18.7,24.1,23.5,18.7,18.6,74.0,72.0,74.0,352.0,4.3,0.9,A807
2019-04-05,0100 UTC,0.0,908.2,908.5,908.2,,23.2,18.6,23.5,23.2,18.7,18.6,76.0,74.0,75.0,6.0,3.7,1.1,A807
2019-04-05,0200 UTC,0.0,908.2,908.2,908.1,,23.2,18.3,23.3,23.0,18.6,18.3,76.0,74.0,74.0,332.0,5.0,2.0,A807
2019-04-05,0300 UTC,0.0,908.0,908.2,908.0,,23.1,18.1,23.2,23.0,18.4,18.1,75.0,74.0,74.0,336.0,5.0,1.8,A807
2019-04-05,0400 UTC,0.0,907.4,908.0,907.4,,23.0,17.8,23.1,22.8,18.1,17.8,74.0,73.0,73.0,327.0,5.8,2.3,A807
2019-04-05,0500 UTC,0.0,906.7,907.4,906.7,,22.8,17.4,23.0,22.8,17.8,17.4,73.0,71.0,72.0,337.0,5.3,1.7,A807
2019-04-05,0600 UTC,0.0,906.2,906.7,906.2,,23.0,17.3,23.1,22.8,17.4,17.2,71.0,70.0,71.0,316.0,6.5,2.9,A807
2019-04-05,0700 UTC,0.0,906.0,906.2,906.0,,22.8,17.2,23.0,22.7,17.3,17.2,71.0,70.0,71.0,307.0,7.8,3.7,A807
2019-04-05,0800 UTC,0.0,906.4,906.4,906.0,,22.4,17.1,22.8,22.3,17.2,17.1,72.0,71.0,72.0,311.0,8.1,3.1,A807
2019-04-05,0900 UTC,0.0,907.1,907.1,906.3,21.5,22.5,17.0,22.5,22.2,17.2,17.0,73.0,71.0,71.0,306.0,8.3,3.9,A807
2019-04-05,1000 UTC,0.0,907.7,907.8,907.1,386.5,23.5,17.4,23.6,22.5,17.6,17.0,71.0,68.0,69.0,305.0,8.3,2.3,A807
2019-04-05,1100 UTC,0.0,908.2,908.2,907.7,1214.6,25.2,18.2,25.3,23.5,18.3,17.4,69.0,65.0,65.0,305.0,10.6,5.5,A807
2019-04-05,1200 UTC,0.0,908.4,908.4,908.2,1521.4,26.2,18.5,26.5,24.9,19.0,17.9,66.0,62.0,63.0,300.0,12.4,5.1,A807
2019-04-05,1300 UTC,0.0,908.5,908.5,908.3,2150.3,26.4,18.3,27.0,25.9,18.9,18.0,64.0,60.0,61.0,295.0,13.0,6.8,A807
2019-04-05,1400 UTC,0.0,908.1,908.5,908.1,1918.8,27.6,18.7,27.7,25.9,19.4,18.3,64.0,58.0,58.0,298.0,13.0,6.0,A807
2019-04-05,1500 UTC,0.0,907.4,908.1,907.3,1935.0,27.5,18.5,27.7,27.0,19.2,18.3,62.0,58.0,58.0,298.0,14.4,5.8,A807
2019-04-05,1600 UTC,0.0,907.1,907.4,907.1,1869.6,28.0,17.6,28.3,27.1,19.1,17.4,59.0,52.0,53.0,295.0,14.1,6.1,A807
2019-04-05,1700 UTC,0.0,907.1,907.4,907.1,1559.9,27.0,17.5,28.3,27.0,18.1,16.9,58.0,52.0,56.0,257.0,13.8,6.3,A807
2019-04-05,1800 UTC,0.0,907.2,907.4,907.0,1145.7,26.6,18.0,27.5,26.6,18.1,17.5,59.0,55.0,59.0,286.0,11.3,4.5,A807
2019-04-05,1900 UTC,18.0,908.6,908.8,907.1,167.3,20.2,,26.6,19.8,,,90.0,59.0,,229.0,15.0,2.3,A807
2019-04-05,2000 UTC,0.2,908.2,908.6,907.9,103.0,20.4,,20.4,20.1,,,,,,242.0,4.8,0.6,A807
2019-04-05,2100 UTC,0.0,908.8,908.8,908.2,2.4,20.7,,20.7,20.1,,,,,,82.0,3.1,0.9,A807
2019-04-05,2200 UTC,0.0,909.7,909.8,908.8,,20.6,,20.7,20.4,,,,,,56.0,3.9,0.5,A807
2019-04-05,2300 UTC,0.0,910.5,910.5,909.7,,20.3,,20.6,20.3,,,,,,83.0,3.1,0.1,A807
2019-04-06,0000 UTC,0.0,910.9,910.9,910.5,,20.4,,20.7,20.3,,,,,,86.0,3.8,1.7,A807
2019-04-06,0100 UTC,0.0,911.3,911.4,910.9,,20.3,,20.4,20.0,,,,,,86.0,3.8,0.5,A807
2019-04-06,0200 UTC,0.0,911.4,911.5,911.3,0.5,20.4,,20.5,20.3,,,,,,38.0,3.8,1.4,A807
2019-04-06,0300 UTC,0.0,911.3,911.5,911.2,0.6,20.6,,20.6,20.4,,,,,,62.0,3.7,0.8,A807
2019-04-06,0400 UTC,0.0,911.2,911.3,911.2,0.9,20.0,,20.7,20.0,,,,,,86.0,5.9,2.2,A807
2019-04-06,0500 UTC,0.2,911.2,911.4,911.1,,19.5,,20.1,19.5,,,,,,80.0,6.4,2.1,A807
2019-04-06,0600 UTC,0.0,911.2,911.3,911.0,,19.6,,19.6,19.5,,,,,,74.0,6.1,1.2,A807
2019-04-06,0700 UTC,0.0,911.3,911.3,911.1,,18.4,,19.6,18.4,,,,,,110.0,5.2,1.3,A807
2019-04-06,0800 UTC,0.0,912.0,912.0,911.3,,18.3,,18.4,18.2,,,,,,107.0,4.0,1.6,A807
2019-04-06,0900 UTC,0.0,912.4,912.4,912.0,7.9,17.9,,18.3,17.9,,,,,,90.0,4.0,1.4,A807
2019-04-06,1000 UTC,0.0,912.9,912.9,912.4,88.3,18.8,,18.8,17.9,,,,,,82.0,5.1,1.6,A807
2019-04-06,1100 UTC,0.0,913.3,913.3,912.9,503.9,19.6,16.5,19.6,18.6,19.0,16.5,100.0,83.0,83.0,83.0,6.0,2.3,A807
2019-04-06,1200 UTC,0.0,913.7,913.8,913.3,845.5,21.2,17.1,21.2,19.5,17.3,16.5,84.0,78.0,78.0,93.0,6.0,1.6,A807
2019-04-06,1300 UTC,0.0,913.7,913.8,913.7,1809.2,22.6,17.3,23.0,21.1,17.9,16.8,78.0,71.0,72.0,61.0,5.6,2.7,A807
2019-04-06,1400 UTC,0.0,913.2,913.8,913.2,1709.4,22.7,17.2,23.5,22.1,18.1,16.7,74.0,68.0,71.0,52.0,7.1,3.2,A807
2019-04-06,1500 UTC,0.0,912.6,913.2,912.5,1336.7,22.7,17.3,23.7,22.6,18.5,17.0,75.0,69.0,71.0,65.0,7.2,3.3,A807
2019-04-06,1600 UTC,0.0,911.9,912.6,911.9,771.8,22.5,17.5,22.8,21.9,17.8,17.0,75.0,72.0,74.0,69.0,7.2,2.9,A807
2019-04-06,1700 UTC,0.0,911.4,911.9,911.4,742.0,20.4,17.5,22.9,20.4,18.4,17.0,85.0,72.0,83.0,89.0,6.3,2.0,A807
2019-04-06,1800 UTC,0.4,911.1,911.5,911.1,375.7,19.4,,20.5,19.4,,,,,,86.0,6.3,1.9,A807
2019-04-06,1900 UTC,0.0,911.5,911.5,911.0,350.4,19.9,,20.0,19.4,,,,,,77.0,4.8,1.4,A807
2019-04-06,2000 UTC,0.6,911.5,911.6,911.5,63.0,18.9,,20.1,18.8,,,,,,88.0,5.8,1.8,A807
2019-04-06,2100 UTC,0.0,912.2,912.2,911.5,,18.7,,18.9,18.6,,,,,,80.0,5.8,1.2,A807
2019-04-06,2200 UTC,2.2,913.0,913.1,912.1,,18.5,,18.8,18.5,,,,,,28.0,4.6,1.5,A807
2019-04-06,2300 UTC,4.6,913.3,913.3,912.9,,18.4,,18.5,18.3,,,,,,55.0,4.9,1.8,A807
2019-04-07,0000 UTC,2.8,913.8,913.8,913.3,,18.4,,18.5,18.2,,,,,,60.0,4.4,1.1,A807
2019-04-07,0100 UTC,1.2,913.6,913.8,913.6,,18.3,,18.4,18.3,,,,,,73.0,3.0,0.7,A807
2019-04-07,0200 UTC,0.4,913.5,913.6,913.4,,18.2,,18.4,18.2,,,,,,27.0,2.7,0.6,A807
2019-04-07,0300 UTC,1.2,913.2,913.5,913.1,,18.2,,18.4,18.1,,,,,,50.0,2.9,1.4,A807
2019-04-07,0400 UTC,0.2,912.6,913.2,912.6,,18.2,,18.3,18.2,,,,,,57.0,4.0,1.6,A807
2019-04-07,0500 UTC,0.0,912.4,912.6,912.4,,18.4,,18.4,18.2,,,,,,61.0,4.1,1.2,A807
2019-04-07,0600 UTC,0.0,912.3,912.4,912.3,,18.3,,18.4,18.3,,,,,,45.0,4.2,1.2,A807
2019-04-07,0700 UTC,0.0,912.4,912.4,912.3,,18.4,,18.4,18.3,,,,,,54.0,3.1,0.7,A807
2019-04-07,0800 UTC,0.0,912.4,912.5,912.3,,18.5,,18.5,18.3,,,,,,56.0,2.5,1.3,A807
2019-04-07,0900 UTC,0.0,912.5,912.6,912.4,13.5,18.7,,18.7,18.5,,,,,,51.0,2.9,0.4,A807
2019-04-07,1000 UTC,0.0,912.7,912.7,912.4,132.8,19.0,,19.0,18.7,,,,,,39.0,3.3,0.3,A807
2019-04-07,1100 UTC,0.0,913.0,913.0,912.7,348.7,19.7,,19.8,19.0,,,,,,52.0,3.3,0.9,A807
2019-04-07,1200 UTC,0.0,913.4,913.4,913.0,513.5,20.6,,20.8,19.7,,,,,,37.0,4.0,1.2,A807
2019-04-07,1300 UTC,0.0,913.4,913.5,913.3,845.2,22.0,17.9,22.2,20.5,,,,,78.0,21.0,3.2,0.4,A807
2019-04-07,1400 UTC,0.0,913.1,913.4,913.1,893.6,22.5,17.2,23.0,22.0,18.4,17.2,78.0,71.0,72.0,319.0,5.0,2.3,A807
2019-04-07,1500 UTC,0.0,912.6,913.1,912.5,1042.6,23.5,17.5,23.7,22.2,18.1,17.0,75.0,69.0,69.0,321.0,5.1,2.1,A807
2019-04-07,1600 UTC,0.0,911.8,912.6,911.8,584.7,22.4,17.3,23.5,22.4,17.9,16.7,73.0,68.0,73.0,337.0,5.7,1.6,A807
2019-04-07,1700 UTC,0.0,911.4,911.9,911.4,502.8,22.6,17.4,22.7,22.2,17.8,17.3,75.0,72.0,73.0,5.0,4.3,1.1,A807
2019-04-07,1800 UTC,0.2,911.1,911.4,911.1,314.8,22.3,18.4,22.8,22.0,18.4,17.3,79.0,72.0,79.0,360.0,3.8,1.0,A807
2019-04-07,1900 UTC,0.4,910.9,911.2,910.8,394.2,21.6,20.3,22.5,21.6,21.7,18.0,100.0,77.0,92.0,20.0,3.0,0.3,A807
2019-04-07,2000 UTC,0.0,911.0,911.1,910.9,110.4,21.7,,21.8,21.6,,,,,,43.0,3.0,1.1,A807
2019-04-07,2100 UTC,3.2,911.3,911.3,911.0,,20.8,,21.7,20.8,,,,,,33.0,3.1,0.4,A807
2019-04-07,2200 UTC,0.8,911.5,911.6,911.2,,20.2,,20.9,20.2,,,,,,69.0,3.5,1.2,A807
2019-04-07,2300 UTC,13.6,912.0,912.2,911.5,0.2,18.0,,20.2,18.0,,,,,,140.0,6.3,1.6,A807
2019-04-08,0000 UTC,14.6,912.5,912.5,912.1,,17.7,,18.0,17.7,,,,,,131.0,6.3,1.2,A807
2019-04-08,0100 UTC,3.6,912.5,912.5,912.4,,17.8,,17.8,17.6,,,,,,98.0,5.0,0.8,A807
2019-04-08,0200 UTC,0.2,912.1,912.5,911.6,,17.9,,17.9,17.8,,,,,,129.0,6.3,0.3,A807
2019-04-08,0300 UTC,0.2,911.9,912.1,911.9,,17.7,,17.9,17.7,,,,,,112.0,3.5,0.9,A807
2019-04-08,0400 UTC,0.0,911.5,911.9,911.5,,17.4,,17.7,17.4,,,,,,112.0,4.6,0.7,A807
2019-04-08,0500 UTC,0.0,911.1,911.5,911.1,,17.2,,17.5,17.2,,,,,,108.0,4.4,1.5,A807
2019-04-08,0600 UTC,0.0,910.9,911.1,910.7,,17.1,,17.3,17.1,,,,,,109.0,4.6,1.2,A807
2019-04-08,0700 UTC,0.0,910.7,910.9,910.7,,17.0,,17.1,16.9,,,,,,102.0,4.6,1.0,A807
2019-04-08,0800 UTC,0.0,911.2,911.2,910.7,,16.8,,17.0,16.8,,,,,,126.0,5.3,1.0,A807
2019-04-08,0900 UTC,0.0,911.7,911.7,911.2,14.8,17.1,,17.1,16.8,,,,,,119.0,3.2,0.4,A807
2019-04-08,1000 UTC,0.0,912.3,912.3,911.7,203.5,17.4,,17.4,17.0,,,,,,117.0,3.2,1.0,A807
2019-04-08,1100 UTC,0.0,912.9,912.9,912.3,390.9,17.9,14.8,18.0,17.3,,,,,82.0,118.0,3.1,1.1,A807
2019-04-08,1200 UTC,0.0,913.4,913.4,912.9,774.0,17.8,14.4,18.4,17.8,15.0,14.2,82.0,78.0,80.0,109.0,4.6,2.1,A807
2019-04-08,1300 UTC,0.0,913.4,913.6,913.4,900.6,18.9,14.6,18.9,17.6,14.6,13.5,82.0,74.0,76.0,125.0,6.9,1.7,A807
2019-04-08,1400 UTC,0.0,913.1,913.5,913.1,1256.1,19.5,14.5,19.5,18.6,14.7,13.7,76.0,72.0,73.0,114.0,6.0,1.8,A807
2019-04-08,1500 UTC,0.0,912.7,913.1,912.7,931.0,19.3,14.4,19.5,18.5,14.7,13.9,76.0,72.0,73.0,116.0,6.4,1.9,A807
2019-04-08,1600 UTC,0.0,912.5,912.8,912.5,1040.8,20.2,14.7,20.2,18.9,14.7,13.6,73.0,70.0,71.0,120.0,5.9,1.9,A807
2019-04-08,1700 UTC,0.0,912.2,912.5,912.2,1152.1,18.8,13.7,20.3,18.7,14.6,13.6,73.0,69.0,72.0,120.0,7.5,2.8,A807
2019-04-08,1800 UTC,0.0,912.4,912.4,912.2,349.7,17.6,13.4,18.9,17.6,14.0,13.3,77.0,72.0,77.0,111.0,7.9,3.6,A807
2019-04-08,1900 UTC,1.2,912.7,912.7,912.3,217.7,16.9,,17.7,16.8,17.1,13.4,100.0,76.0,,123.0,7.1,1.8,A807
2019-04-08,2000 UTC,0.0,913.1,913.1,912.6,50.6,16.5,,17.0,16.5,,,,,,129.0,5.9,0.9,A807
2019-04-08,2100 UTC,0.4,913.7,913.7,913.1,,16.1,,16.6,16.1,,,,,,173.0,4.0,0.6,A807
2019-04-08,2200 UTC,0.2,913.9,913.9,913.7,,15.8,,16.3,15.8,,,,,,110.0,4.4,1.1,A807
2019-04-08,2300 UTC,0.2,914.1,914.2,913.9,,15.6,,15.9,15.6,,,,,,101.0,8.6,2.7,A807
2019-04-09,0000 UTC,0.2,914.5,914.6,914.1,,15.3,,15.6,15.3,,,,,,112.0,8.6,2.5,A807
2019-04-09,0100 UTC,0.0,914.4,914.6,914.4,,15.2,,15.4,15.2,,,,,,129.0,7.5,0.7,A807
2019-04-09,0200 UTC,0.0,914.3,914.5,914.3,,15.4,,15.4,15.2,,,,,,124.0,4.5,0.9,A807
2019-04-09,0300 UTC,0.0,914.1,914.3,914.1,,15.4,,15.5,15.3,,,,,,121.0,6.0,1.5,A807
2019-04-09,0400 UTC,0.0,913.7,914.1,913.7,0.5,15.2,,15.4,15.2,,,,,,123.0,6.0,1.0,A807
2019-04-09,0500 UTC,0.0,913.5,913.7,913.4,1.3,15.2,,15.3,15.2,,,,,,112.0,4.7,2.0,A807
2019-04-09,0600 UTC,0.0,913.2,913.5,913.1,0.0,15.0,,15.2,15.0,,,,,,120.0,4.6,1.6,A807
2019-04-09,0700 UTC,0.0,913.6,913.6,913.2,,14.3,,15.1,14.3,,,,,,130.0,6.4,1.5,A807
2019-04-09,0800 UTC,0.0,914.0,914.0,913.6,,14.0,14.0,14.3,14.0,,,,,100.0,127.0,6.4,1.6,A807
2019-04-09,0900 UTC,0.0,914.5,914.5,914.0,17.8,14.0,10.9,14.1,13.9,14.0,10.9,100.0,82.0,82.0,128.0,5.6,1.2,A807
2019-04-09,1000 UTC,0.0,915.0,915.0,914.5,236.5,14.6,11.0,14.6,14.0,11.1,10.8,82.0,79.0,79.0,122.0,4.8,1.6,A807
2019-04-09,1100 UTC,0.0,915.5,915.5,915.0,592.2,15.5,10.9,15.7,14.5,11.3,10.8,79.0,74.0,74.0,130.0,4.8,1.5,A807
2019-04-09,1200 UTC,0.0,915.8,915.8,915.5,889.8,16.8,11.2,16.8,15.5,11.3,10.8,75.0,69.0,70.0,114.0,5.4,2.1,A807
2019-04-09,1300 UTC,0.0,915.7,915.8,915.7,1211.6,17.3,12.0,17.5,16.6,12.0,10.8,71.0,67.0,71.0,126.0,5.5,1.9,A807
2019-04-09,1400 UTC,0.0,915.3,915.7,915.3,1248.0,17.7,12.1,18.1,17.2,12.7,11.6,71.0,69.0,70.0,114.0,5.9,2.2,A807
2019-04-09,1500 UTC,0.0,914.8,915.3,914.8,1068.4,17.9,12.4,18.5,17.5,13.0,11.9,72.0,68.0,70.0,104.0,5.4,2.0,A807
2019-04-09,1600 UTC,0.0,914.4,914.8,914.4,834.9,17.7,12.5,18.3,17.7,13.1,12.1,72.0,69.0,71.0,111.0,5.1,1.6,A807
2019-04-09,1700 UTC,0.0,914.4,914.4,914.3,445.7,16.8,12.5,18.0,16.8,12.9,12.3,76.0,71.0,76.0,99.0,5.6,2.0,A807
2019-04-09,1800 UTC,0.0,914.3,914.4,914.2,284.3,16.2,13.2,16.9,16.1,13.3,12.3,82.0,75.0,82.0,103.0,5.5,2.0,A807
2019-04-09,1900 UTC,0.0,914.5,914.6,914.3,157.9,15.2,,16.3,15.1,,,,,,115.0,6.8,2.5,A807
2019-04-09,2000 UTC,0.0,914.5,914.6,914.5,66.0,15.2,13.0,15.4,15.0,,,,,87.0,113.0,5.9,2.1,A807
2019-04-09,2100 UTC,0.0,914.7,914.7,914.5,0.2,15.3,12.9,15.3,15.2,15.2,12.7,100.0,85.0,86.0,114.0,5.6,1.8,A807
2019-04-09,2200 UTC,0.0,915.2,915.2,914.7,,15.1,12.3,15.3,15.0,12.9,12.0,86.0,81.0,84.0,118.0,6.8,2.3,A807
2019-04-09,2300 UTC,0.0,915.4,915.4,915.2,,15.0,11.6,15.1,14.9,12.4,11.5,84.0,80.0,80.0,118.0,5.8,1.9,A807
2019-04-10,0000 UTC,0.0,915.6,915.6,915.4,,15.1,11.4,15.1,15.0,11.7,11.3,80.0,79.0,79.0,111.0,5.2,1.6,A807
2019-04-10,0100 UTC,0.0,915.7,915.7,915.6,,15.0,11.1,15.1,15.0,11.5,11.1,79.0,77.0,77.0,119.0,4.8,1.9,A807
2019-04-10,0200 UTC,0.0,915.4,915.7,915.4,,14.9,11.1,15.1,14.9,11.3,11.1,79.0,77.0,78.0,114.0,4.4,1.4,A807
2019-04-10,0300 UTC,0.0,915.0,915.4,915.0,,14.8,11.2,14.9,14.7,11.2,11.0,79.0,78.0,79.0,108.0,3.5,1.0,A807
2019-04-10,0400 UTC,0.0,914.6,915.0,914.6,,13.9,11.3,14.8,13.9,11.3,10.9,84.0,79.0,84.0,115.0,4.1,0.5,A807
2019-04-10,0500 UTC,0.0,914.3,914.6,914.3,,12.9,,13.9,12.9,,,,,,140.0,2.3,0.0,A807
2019-04-10,0600 UTC,0.0,914.2,914.3,914.0,,12.2,,13.0,12.2,,,,,,247.0,1.9,0.0,A807
2019-04-10,0700 UTC,0.0,913.9,914.2,913.9,,12.5,,12.5,11.9,,,,,,94.0,1.0,0.1,A807
2019-04-10,0800 UTC,0.0,914.5,914.5,913.9,,13.2,,13.2,12.4,,,,,,124.0,1.0,0.0,A807
2019-04-10,0900 UTC,0.0,914.9,914.9,914.4,20.9,13.5,,13.5,13.0,,,,,,138.0,1.5,0.0,A807
2019-04-10,1000 UTC,0.0,915.3,915.3,914.9,283.9,15.2,,15.2,13.5,,,,,,123.0,1.8,0.0,A807
2019-04-10,1100 UTC,0.0,915.7,915.8,915.3,589.3,16.2,12.6,16.3,15.2,15.3,12.0,100.0,79.0,79.0,106.0,3.1,1.1,A807
2019-04-10,1200 UTC,0.0,916.1,916.1,915.7,884.5,17.7,13.1,18.0,16.2,14.1,12.5,80.0,73.0,74.0,90.0,4.4,1.1,A807
2019-04-10,1300 UTC,0.0,916.1,916.1,916.0,1162.0,19.4,12.8,19.4,17.5,13.1,11.1,74.0,63.0,65.0,85.0,6.0,2.3,A807
2019-04-10,1400 UTC,0.0,915.6,916.1,915.6,2340.4,20.3,11.2,21.4,19.3,13.1,10.7,65.0,54.0,56.0,120.0,6.0,1.7,A807
2019-04-10,1500 UTC,0.0,915.3,915.7,915.3,2361.0,21.5,11.8,21.9,20.3,12.5,10.6,57.0,51.0,54.0,91.0,5.7,2.4,A807
2019-04-10,1600 UTC,0.0,914.7,915.3,914.7,2030.5,21.5,10.5,22.7,20.8,12.7,10.5,56.0,49.0,50.0,88.0,6.0,2.2,A807
2019-04-10,1700 UTC,0.0,914.0,914.7,914.0,2441.1,23.0,11.3,23.0,20.9,12.4,10.0,53.0,46.0,48.0,62.0,5.8,2.2,A807
2019-04-10,1800 UTC,0.0,914.0,914.0,913.9,1980.7,22.3,10.9,23.1,22.0,12.2,10.4,52.0,46.0,48.0,85.0,6.1,2.6,A807
2019-04-10,1900 UTC,0.0,914.0,914.0,913.9,1214.1,20.9,10.9,22.3,20.8,12.1,10.1,55.0,48.0,53.0,69.0,7.0,2.8,A807
2019-04-10,2000 UTC,0.0,914.4,914.4,914.0,372.1,18.7,12.1,20.9,18.7,12.3,11.0,65.0,53.0,65.0,90.0,7.0,2.0,A807
2019-04-10,2100 UTC,0.0,914.7,914.7,914.4,0.4,18.0,12.8,18.7,18.0,12.8,12.0,72.0,65.0,72.0,86.0,5.3,2.1,A807
2019-04-10,2200 UTC,0.0,915.0,915.0,914.7,,17.4,13.0,18.0,17.4,13.0,12.5,75.0,71.0,75.0,98.0,5.9,2.0,A807
2019-04-10,2300 UTC,0.0,915.1,915.1,915.0,,16.8,13.3,17.5,16.8,13.3,12.9,80.0,75.0,80.0,83.0,4.3,1.6,A807
2019-04-11,0000 UTC,0.0,915.0,915.1,914.9,,16.8,13.4,16.8,16.7,13.8,13.3,82.0,80.0,81.0,80.0,4.5,1.5,A807
2019-04-11,0100 UTC,0.0,915.0,915.1,915.0,,16.8,14.9,16.9,16.7,14.9,13.5,89.0,81.0,89.0,89.0,4.0,0.9,A807
2019-04-11,0200 UTC,0.0,914.8,915.0,914.8,,16.7,14.0,16.8,16.6,15.4,13.8,92.0,83.0,84.0,108.0,4.0,0.4,A807
2019-04-11,0300 UTC,0.0,914.4,914.8,914.4,,16.4,,16.8,16.4,,,,,,106.0,3.9,1.1,A807
2019-04-11,0400 UTC,0.0,914.1,914.4,914.1,,15.9,,16.5,15.9,,,,,,122.0,3.9,0.6,A807
2019-04-11,0500 UTC,0.0,913.8,914.1,913.8,,15.9,,15.9,15.7,,,,,,153.0,2.1,0.1,A807
2019-04-11,0600 UTC,0.0,913.4,913.8,913.3,,16.1,,16.2,15.8,,,,,,109.0,2.2,0.4,A807
2019-04-11,0700 UTC,0.0,913.2,913.4,913.2,,16.3,,16.3,16.1,,,,,,80.0,1.8,0.0,A807
2019-04-11,0800 UTC,0.0,913.6,913.6,913.2,,16.7,,16.7,16.3,,,,,,198.0,0.9,0.1,A807
2019-04-11,0900 UTC,0.2,914.3,914.3,913.6,6.1,16.3,,16.7,16.3,,,,,,194.0,2.0,0.3,A807
2019-04-11,1000 UTC,0.2,914.8,914.9,914.3,199.8,16.7,,16.7,16.2,,,,,,148.0,1.7,0.0,A807
2019-04-11,1100 UTC,0.0,914.9,914.9,914.8,903.4,18.3,15.6,18.8,16.7,,,,,84.0,88.0,2.0,0.3,A807
2019-04-11,1200 UTC,0.0,915.0,915.1,914.9,1446.4,21.0,14.3,21.2,18.2,15.7,14.0,84.0,65.0,65.0,8.0,3.5,1.1,A807
2019-04-11,1300 UTC,0.0,914.8,915.0,914.8,2318.0,22.2,13.7,22.6,20.5,15.3,12.8,66.0,57.0,59.0,15.0,3.5,1.1,A807
2019-04-11,1400 UTC,0.0,913.9,914.8,913.9,2161.6,23.1,13.4,24.1,21.3,15.3,12.9,63.0,53.0,54.0,65.0,3.4,0.7,A807
2019-04-11,1500 UTC,0.0,913.0,913.9,913.0,3093.2,24.5,12.6,25.3,22.9,14.5,12.6,56.0,47.0,47.0,312.0,5.0,1.9,A807
2019-04-11,1600 UTC,0.0,912.5,913.0,912.5,1968.5,23.9,13.3,25.2,23.1,13.7,12.0,53.0,45.0,51.0,294.0,4.8,1.1,A807
2019-04-11,1700 UTC,0.0,912.0,912.5,912.0,1347.0,24.5,12.4,25.7,23.7,14.0,11.3,52.0,44.0,47.0,287.0,4.1,1.3,A807
2019-04-11,1800 UTC,0.0,911.9,912.1,911.8,1084.0,23.9,12.0,25.7,23.8,13.1,11.3,48.0,41.0,47.0,312.0,3.4,1.4,A807
2019-04-11,1900 UTC,0.0,911.9,912.0,911.8,865.1,24.5,13.1,24.9,23.7,13.6,11.8,50.0,45.0,49.0,171.0,4.8,1.9,A807
